"Latest: Time (s)","Latest: Pressure (kPa)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)"
11.9,7.87506388011,0,0,0
11.95,7.87506388011,0,0,0
12,7.79616068327,0,0,0
12.05,7.71725748642,0,0,0
12.1,7.71725748642,0,0,0
12.15,7.63835428958,0,0,0
12.2,7.55945109273,0,0,0
12.25,7.55945109273,0,0,0
12.3,7.40164469904,0,0,0
12.35,7.40164469904,0,0,0
12.4,7.3227415022,0,0,0
12.45,7.3227415022,0,0,0
12.5,7.3227415022,0,0,0
12.55,7.16493510851,0,0,0
12.6,7.16493510851,0,0,0
12.65,7.08603191166,0,0,0
12.7,7.16493510851,0,0,0
12.75,7.00712871482,0,0,0
12.8,7.00712871482,0,0,0
12.85,6.92822551797,0,0,0
12.9,6.84932232113,0,0,0
12.95,6.84932232113,0,0,0
13,6.84932232113,0,0,0
13.05,6.77041912428,0,0,0
13.1,6.69151592744,0,0,0
13.15,6.61261273059,0,0,0
13.2,6.61261273059,0,0,0
13.25,6.61261273059,0,0,0
13.3,6.53370953375,0,0,0
13.35,6.45086117706,0,0,0
13.4,6.37195798021,0,0,0
13.45,6.37195798021,0,0,0
13.5,6.29305478337,0,0,0
13.55,6.29305478337,0,0,0
13.6,6.21415158652,0,0,0
13.65,6.13524838968,0,0,0
13.7,6.13524838968,0,0,0
13.75,6.13524838968,0,0,0
13.8,6.13524838968,0,0,0
13.85,6.13524838968,0,0,0
13.9,6.05634519283,0,0,0
13.95,5.97744199599,0,0,0
14,5.97744199599,0,0,0
14.05,5.89853879914,0,0,0
14.1,5.89853879914,0,0,0
14.15,5.8196356023,0,0,0
14.2,5.8196356023,0,0,0
14.25,5.8196356023,0,0,0
14.3,5.74073240545,0,0,0
14.35,5.74073240545,0,0,0
14.4,5.66182920861,0,0,0
14.45,5.66182920861,0,0,0
14.5,5.66182920861,0,0,0
14.55,5.58292601176,0,0,0
14.6,5.50402281492,0,0,0
14.65,5.50402281492,0,0,0
14.7,5.50402281492,0,0,0
14.75,5.50402281492,0,0,0
14.8,5.42511961807,0,0,0
14.85,5.42511961807,0,0,0
14.9,5.34621642123,0,0,0
14.95,5.34621642123,0,0,0
15,5.34621642123,0,0,0
15.05,5.26731322438,0,0,0
15.1,5.26731322438,0,0,0
15.15,5.18841002753,0,0,0
15.2,5.18841002753,0,0,0
15.25,5.18841002753,0,0,0
15.3,5.18841002753,0,0,0
15.35,5.10950683069,0,0,0
15.4,5.10950683069,0,0,0
15.45,5.03060363384,0,0,0
15.5,5.03060363384,0,0,0
15.55,5.03060363384,0,0,0
15.6,4.951700437,0,0,0
15.65,4.951700437,0,0,0
15.7,4.951700437,0,0,0
15.75,4.87279724015,0,0,0
15.8,4.951700437,0,0,0
15.85,4.87279724015,0,0,0
15.9,4.87279724015,0,0,0
15.95,4.87279724015,0,0,0
16,4.87279724015,0,0,0
16.05,4.87279724015,0,0,0
16.1,4.87279724015,0,0,0
16.15,4.79389404331,0,0,0
16.2,4.79389404331,0,0,0
16.25,4.71499084646,0,0,0
16.3,4.71499084646,0,0,0
16.35,4.71499084646,0,0,0
16.4,4.71499084646,0,0,0
16.45,4.63608764962,0,0,0
16.5,4.71499084646,0,0,0
16.55,4.55718445277,0,0,0
16.6,4.55718445277,0,0,0
16.65,4.55718445277,0,0,0
16.7,4.55718445277,0,0,0
16.75,4.55718445277,0,0,0
16.8,4.55718445277,0,0,0
16.85,4.55718445277,0,0,0
16.9,4.55718445277,0,0,0
16.95,4.55718445277,0,0,0
17,4.55718445277,0,0,0
17.05,4.47828125593,0,0,0
17.1,4.47828125593,0,0,0
17.15,4.47828125593,0,0,0
17.2,4.47828125593,0,0,0
17.25,4.39937805908,0,0,0
17.3,4.39937805908,0,0,0
17.35,4.39937805908,0,0,0
17.4,4.32047486224,0,0,0
17.45,4.39937805908,0,0,0
17.5,4.32047486224,0,0,0
17.55,4.32047486224,0,0,0
17.6,4.32047486224,0,0,0
17.65,4.32047486224,0,0,0
17.7,4.32047486224,0,0,0
17.75,4.32047486224,0,0,0
17.8,4.32047486224,0,0,0
17.85,4.32047486224,0,0,0
17.9,4.24157166539,0,0,0
17.95,4.24157166539,0,0,0
18,4.24157166539,0,0,0
18.05,4.24157166539,0,0,0
18.1,4.24157166539,0,0,0.032320912074
18.15,4.24157166539,0,0,0.270687638619
18.2,4.16266846855,0,0,1.4423207013
18.25,4.16266846855,0,0.0581776417331,4.6030365612
18.3,4.16266846855,0,0.312704824316,10.0450701317
18.35,4.0837652717,0,1.1344640138,13.2515739503
18.4,93.5521001745,0.10471975512,2.06773034993,7.95498448421
18.45,97.1027440325,0.248709418409,2.19135783862,-2.76478468699
18.5,98.3691403419,0.353429173529,1.65806278939,-11.5345254964
18.55,99.7104946882,0.423242343609,0.829031394697,-16.0863872801
18.6,100.341720263,0.436332312999,-0.0606017101387,-17.624324013
18.65,100.578429854,0.418879020479,-0.981747704247,-17.318622053
18.7,100.815139444,0.340339204139,-1.90046962995,-14.3424047328
18.75,100.815139444,0.218166156499,-2.55981623626,-8.27954030961
18.8,100.815139444,0.0654498469498,-2.79010273479,-0.798595869161
18.85,100.894042641,-0.0785398163397,-2.59617726234,5.89317963482
18.9,100.815139444,-0.205076187109,-2.11378764964,10.6537806424
18.95,100.894042641,-0.296705972839,-1.45201697492,13.4939807909
19,100.815139444,-0.353429173529,-0.702979837609,14.8029777299
19.05,100.815139444,-0.366519142919,0.0581776417331,15.1517742393
19.1,100.815139444,-0.349065850399,0.838727668319,14.5282499772
19.15,100.815139444,-0.283616003449,1.59988514766,11.8631214358
19.2,100.894042641,-0.178896248329,2.12833206007,6.95034280057
19.25,100.894042641,-0.0567232006898,2.32952973773,1.09756430585
19.3,100.815139444,0.0654498469498,2.2301429331,-4.61111678922
19.35,100.815139444,0.178896248329,1.82774757778,-9.24512755782
19.4,100.894042641,0.257436064669,1.21445827118,-11.8348406378
19.45,100.894042641,0.301069295969,0.557535733276,-12.514926496
19.5,100.894042641,0.309795942229,-0.0557535733276,-12.4718319465
19.55,100.972945838,0.296705972839,-0.683587290364,-12.1014881624
19.6,100.972945838,0.244346095279,-1.33081355465,-10.1837807126
19.65,100.894042641,0.157079632679,-1.81562723576,-5.91068679553
19.7,100.815139444,0.0479965544298,-1.97319168212,-0.461919701724
19.75,100.815139444,-0.0523598775598,-1.83259571459,4.47375291291
19.8,100.815139444,-0.14398966329,-1.46656138536,8.03174665038
19.85,100.815139444,-0.205076187109,-0.955082951786,9.84037102185
19.9,100.894042641,-0.239982772149,-0.41936383416,10.21475492
19.95,100.815139444,-0.244346095279,0.0824183257886,10.0221761523
20,100.894042641,-0.231256125889,0.569656075304,9.70570055488
20.05,100.894042641,-0.191986217719,1.10779926134,8.10446870255
20.1,100.894042641,-0.11344640138,1.4835298642,4.42392484012
20.15,100.815139444,-0.0305432619099,1.57806853201,0.010773637358
20.2,100.972945838,0.0523598775598,1.45686511173,-3.92833752166
20.25,100.894042641,0.12217304764,1.15143249264,-6.91667518383
20.3,100.815139444,0.174532925199,0.698131700798,-8.27482684327
20.35,100.815139444,0.191986217719,0.232710566933,-7.66072951387
20.4,100.894042641,0.191986217719,-0.101810873033,-6.26742886254
20.45,100.815139444,0.178896248329,-0.372094500252,-5.12017115438
20.5,100.815139444,0.14398966329,-0.562383870087,-4.32157528522
