"Latest: Time (s)","Latest: Pressure (kPa)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)"
8.8,101.209655428,0,0,0
8.85,101.209655428,0,0,0
8.9,101.209655428,0,0,0
8.95,101.130752231,0,0,0
9,101.209655428,0,0,0
9.05,101.130752231,0,0,0
9.1,101.209655428,0,0,0
9.15,101.130752231,0,0,0
9.2,101.209655428,0,0,0
9.25,101.209655428,0,0,0
9.3,101.209655428,0,0,0
9.35,101.209655428,0,0,0
9.4,101.209655428,0,0,0
9.45,101.209655428,0,0,0
9.5,101.209655428,0,0,0
9.55,101.130752231,0,0,0
9.6,101.209655428,0,0,0
9.65,101.209655428,0,0,0
9.7,101.209655428,0,0,0
9.75,101.288558625,0,0,0
9.8,101.209655428,0,0,0
9.85,101.209655428,0,0,0
9.9,101.209655428,0,0,0
9.95,101.209655428,0,0,0
10,101.209655428,0,0,0
10.05,101.209655428,0,0,0
10.1,101.209655428,0,0,0
10.15,101.209655428,0,0,0
10.2,101.130752231,0,0,0
10.25,101.209655428,0,0,0
10.3,101.209655428,0,0,0
10.35,101.209655428,0,0,0
10.4,101.209655428,0,0,0
10.45,101.130752231,0,0,0
10.5,100.972945838,0,0,0
10.55,99.1581723103,0,0,0
10.6,96.9449376388,0,0,0
10.65,94.4989385366,0,0,0
10.7,92.1278974714,0,0,0
10.75,89.6818983692,0,0,0
10.8,87.3937056607,0,0,0
10.85,85.1804709892,0,0,0
10.9,83.0500846744,0,0,0
10.95,81.0735595934,0,0,0
11,79.0220764754,0,0,0
11.05,77.0455513945,0,0,0
11.1,75.3096810639,0,0,0
11.15,73.6527139301,0,0,0
11.2,71.9128984397,0,0,0
11.25,70.3348345028,0,0,0
11.3,68.8356737627,0,0,0
11.35,67.4154162195,0,0,0
11.4,65.9912135164,0,0,0
11.45,64.6498591701,0,0,0
11.5,63.2296016269,0,0,0
11.55,61.9632053175,0,0,0
11.6,60.700754168,0,0,0
11.65,59.5961094121,0,0,0
11.7,58.4914646563,0,0,0
11.75,57.3079167036,0,0,0
11.8,56.2782299848,0,0,0
11.85,55.173585229,0,0,0
11.9,54.2267468668,0,0,0
11.95,53.2799085047,0,0,0
12,52.2541669457,0,0,0
12.05,51.3033834237,0,0,0
12.1,50.3565450616,0,0,0
12.15,49.4886098963,0,0,0
12.2,48.6995779278,0,0,0
12.25,47.7527395657,0,0,0
12.3,46.9637075972,0,0,0
12.35,46.1707304689,0,0,0
12.4,45.4606016973,0,0,0
12.45,44.7504729257,0,0,0
12.5,43.9614409573,0,0,0
12.55,43.2513121857,0,0,0
12.6,42.5411834141,0,0,0
12.65,41.8271094826,0,0,0
12.7,41.1958839078,0,0,0
12.75,40.5646583331,0,0,0
12.8,39.9334327583,0,0,0
12.85,39.3811103804,0,0,0
12.9,38.7498848056,0,0,0
12.95,38.1975624277,0,0,0
13,37.6452400498,0,0,0
13.05,37.0929176719,0,0,0
13.1,36.5366501341,0,0,0
13.15,35.9843277562,0,0,0
13.2,35.5109085751,0,0,0
13.25,35.0374893941,0,0,0
13.3,34.564070213,0,0,0
13.35,34.0117478351,0,0,0
13.4,33.538328654,0,0,0
13.45,33.0649094729,0,0,0
13.5,32.6703934887,0,0,0
13.55,32.2758775045,0,0,0
13.6,31.8024583234,0,0,0
13.65,31.3250939825,0,0,0
13.7,31.0094811951,0,0,0
13.75,30.6938684077,0,0,0
13.8,30.2204492267,0,0,0
13.85,29.9048364393,0,0,0
13.9,29.4314172582,0,0,0
13.95,29.1158044708,0,0,0
14,28.8790948803,0,0,0
14.05,28.5634820929,0,0,0
14.1,28.2478693055,0,0,0
14.15,27.9322565182,0,0,0
14.2,27.6166437308,0,0,0
14.25,27.3010309434,0,0,0
14.3,26.985418156,0,0,0
14.35,26.6658602088,0,0,0
14.4,26.3502474214,0,0,0
14.45,26.1135378309,0,0,0
14.5,25.8768282403,0,0,0
14.55,25.6401186498,0,0,0
14.6,25.3245058624,0,0,0
14.65,25.0877962719,0,0,0
14.7,24.8510866814,0,0,0
14.75,24.6143770908,0,0,0
14.8,24.3776675003,0,0,0
14.85,24.0620547129,0,0,0
14.9,23.8253451224,0,0,0
14.95,23.509732335,0,0,0
15,23.3519259413,0,0,0
15.05,23.1152163508,0,0,0
15.1,22.8785067602,0,0,0
15.15,22.7207003665,0,0,0
15.2,22.483990776,0,0,0
15.25,22.2472811855,0,0,0
15.3,22.0105715949,0,0,0
15.35,21.7738620044,0,0,0
15.4,21.533207254,0,0,0
15.45,21.2964976635,0,0,0
15.5,21.0597880729,0,0,0
15.55,20.9019816793,0,0,0
15.6,20.6652720887,0,0,0
15.65,20.507465695,0,0,0
15.7,20.2707561045,0,0,0
15.75,20.034046514,0,0,0
15.8,19.7973369234,0,0,0
15.85,19.6395305297,0,0,0
15.9,19.481724136,0,0,0
15.95,19.1661113487,0,0,0
16,19.008304955,0,0,0
16.05,18.7715953644,0,0,0
16.1,18.6137889707,0,0,0
16.15,18.4559825771,0,0,0
16.2,18.2192729865,0,0,0
16.25,18.0614665928,0,0,0
16.3,17.9036601991,0,0,0
16.35,17.7458538054,0,0,0
16.4,17.5880474118,0,0,0
16.45,17.3513378212,0,0,0
16.5,17.1935314275,0,0,0
16.55,16.956821837,0,0,0
16.6,16.7201122465,0,0,0
16.65,16.5583606929,0,0,0
16.7,16.4005542992,0,0,0
16.75,16.2427479055,0,0,0
16.8,16.0849415119,0,0,0
16.85,15.9271351182,0,0,0
16.9,15.6904255276,0,0,0
16.95,15.5326191339,0,0,0
17,15.3748127403,0,0,0
17.05,15.1381031497,0,0,0
17.1,14.980296756,0,0,0
17.15,14.9013935592,0,0,0
17.2,14.7435871655,0,0,0
17.25,14.5857807718,0,0,0
17.3,14.4279743781,0,0,0
17.35,14.2701679844,0,0,0
17.4,14.1123615907,0,0,0
17.45,13.954555197,0,0,0
17.5,13.7967488033,0,0,0
17.55,13.6389424097,0,0,0
17.6,13.5600392128,0,0,0
17.65,13.4022328191,0,0,0
17.7,13.1655232286,0,0,0
17.75,13.0077168349,0,0,0
17.8,12.928813638,0,0,0
17.85,12.7710072444,0,0,0
17.9,12.6132008507,0,0,0
17.95,12.5342976538,0,0,0
18,12.3764912601,0,0,0
18.05,12.2975880633,0,0,0
18.1,12.1397816696,0,0,0
18.15,11.9819752759,0,0,0
18.2,11.9030720791,0,0,0
18.25,11.6663624885,0,0,0
18.3,11.6663624885,0,0,0
18.35,11.504610935,0,0,0
18.4,11.3468045413,0,0,0
18.45,11.2679013445,0,0,0
18.5,11.1100949508,0,0,0
18.55,11.0311917539,0,0,0
18.6,10.8733853602,0,0,0
18.65,10.7155789665,0,0,0
18.7,10.6366757697,0,0,0
18.75,10.5577725729,0,0,0
18.8,10.3999661792,0,0,0
18.85,10.3210629823,0,0,0
18.9,10.1632565886,0,0,0
18.95,10.0843533918,0,0,0
19,9.92654699809,0,0,0
19.05,9.84764380124,0,0,0
19.1,9.7687406044,0,0,0
19.15,9.61093421071,0,0,0
19.2,9.53203101386,0,0,0
19.25,9.53203101386,0,0,0
19.3,9.37422462017,0,0,0
19.35,9.29532142333,0,0,0
19.4,9.29532142333,0,0,0
19.45,9.13751502964,0,0,0
19.5,9.05861183279,0,0,0
19.55,9.05861183279,0,0,0
19.6,8.9008054391,0,0,0
19.65,8.82190224226,0,0,0
19.7,8.66409584857,0,0,0
19.75,8.66409584857,0,0,0
19.8,8.50628945488,0,0,0
19.85,8.50628945488,0,0,0
19.9,8.34848306119,0,0,0
19.95,8.26957986434,0,0,0
20,8.26957986434,0,0,0
20.05,8.19067666749,0,0,0
20.1,8.11177347065,0,0,0
20.15,7.95396707696,0,0,0
20.2,7.87506388011,0,0,0
20.25,7.79616068327,0,0,0
20.3,7.79616068327,0,0,0
20.35,7.71725748642,0,0,0
20.4,7.63835428958,0,0,0
20.45,7.55945109273,0,0,0
20.5,7.48054789589,0,0,0
20.55,7.48054789589,0,0,0
20.6,7.3227415022,0,0,0
20.65,7.24383830535,0,0,0
20.7,7.3227415022,0,0,0
20.75,7.16493510851,0,0,0
20.8,7.16493510851,0,0,0
20.85,7.00712871482,0,0,0
20.9,6.92822551797,0,0,0
20.95,6.92822551797,0,0,0
21,6.92822551797,0,0,0
21.05,6.77041912428,0,0,0
21.1,6.77041912428,0,0,0
21.15,6.69151592744,0,0,0
21.2,6.61261273059,0,0,0
21.25,6.61261273059,0,0,0
21.3,6.53370953375,0,0,0
21.35,6.45086117706,0,0,0
21.4,6.45086117706,0,0,0
21.45,6.37195798021,0,0,0
21.5,6.29305478337,0,0,0
21.55,6.37195798021,0,0,0
21.6,6.29305478337,0,0,0
21.65,6.21415158652,0,0,0
21.7,6.21415158652,0,0,0
21.75,6.21415158652,0,0,0
21.8,6.13524838968,0,0,0
21.85,6.05634519283,0,0,0
21.9,5.97744199599,0,0,0
21.95,5.97744199599,0,0,0
22,5.97744199599,0,0,0
22.05,5.97744199599,0,0,0
22.1,5.89853879914,0,0,0
22.15,5.8196356023,0,0,0
22.2,5.74073240545,0,0,0
22.25,5.8196356023,0,0,0
22.3,5.74073240545,0,0,0
22.35,5.74073240545,0,0,0
22.4,5.66182920861,0,0,0
22.45,5.66182920861,0,0,0
22.5,5.58292601176,0,0,0
22.55,5.50402281492,0,0,0
22.6,5.50402281492,0,0,0
22.65,5.50402281492,0,0,0
22.7,5.42511961807,0,0,0
22.75,5.42511961807,0,0,0
22.8,5.42511961807,0,0,0
22.85,5.34621642123,0,0,0
22.9,5.26731322438,0,0,0
22.95,5.18841002753,0,0,0
23,5.18841002753,0,0,0
23.05,5.18841002753,0,0,0
23.1,5.18841002753,0,0,0
23.15,5.10950683069,0,0,0
23.2,5.10950683069,0,0,0
23.25,5.10950683069,0,0,0
23.3,5.10950683069,0,0,0
23.35,5.03060363384,0,0,0
23.4,5.10950683069,0,0,0
23.45,5.03060363384,0,0,0
23.5,5.03060363384,0,0,0
23.55,5.03060363384,0,0,0
23.6,4.951700437,0,0,0
23.65,4.951700437,0,0,0
23.7,4.87279724015,0,0,0
23.75,4.87279724015,0,0,0
23.8,4.87279724015,0,0,0
23.85,4.87279724015,0,0,0
23.9,4.79389404331,0,0,0
23.95,4.87279724015,0,0,0
24,4.87279724015,0,0,0
24.05,4.87279724015,0,0,0
24.1,4.87279724015,0,0,0
24.15,4.79389404331,0,0,0
24.2,4.79389404331,0,0,0
24.25,4.79389404331,0,0,0
24.3,4.79389404331,0,0,0
24.35,4.79389404331,0,0,0
24.4,4.79389404331,0,0,0
24.45,4.79389404331,0,0,0
24.5,4.79389404331,0,0,0
24.55,4.79389404331,0,0,0
24.6,4.79389404331,0,0,0
24.65,4.71499084646,0,0,0
24.7,4.71499084646,0,0,0
24.75,4.71499084646,0,0,0
24.8,4.71499084646,0,0,0
24.85,4.71499084646,0,0,0
24.9,4.71499084646,0,0,0
24.95,4.79389404331,0,0,0
25,4.71499084646,0,0,0
25.05,4.71499084646,0,0,0
25.1,4.71499084646,0,0,0
25.15,4.71499084646,0,0,0
25.2,4.63608764962,0,0,0
25.25,4.71499084646,0,0,0
25.3,4.63608764962,0,0,0
25.35,4.63608764962,0,0,0
25.4,4.63608764962,0,0,0
25.45,4.63608764962,0,0,0
25.5,4.63608764962,0,0,0
25.55,4.63608764962,0,0,0
25.6,4.63608764962,0,0,0
25.65,4.71499084646,0,0,0
25.7,4.71499084646,0,0,0
25.75,4.71499084646,0,0,0
25.8,4.71499084646,0,0,0
25.85,4.79389404331,0,0,0
25.9,4.79389404331,0,0,0
25.95,4.87279724015,0,0,0
26,4.951700437,0,0,0
26.05,5.03060363384,0,0,0
26.1,5.10950683069,0,0,0
26.15,5.10950683069,0,0,0
26.2,5.18841002753,0,0,0
26.25,5.26731322438,0,0,0
26.3,5.34621642123,0,0,0
26.35,5.42511961807,0,0,0
26.4,5.50402281492,0,0,0
26.45,5.58292601176,0,0,0
26.5,5.66182920861,0,0,0
26.55,5.66182920861,0,0,0
26.6,5.97744199599,0,0,0
26.65,6.05634519283,0,0,0
26.7,6.21415158652,0,0,0
26.75,6.29305478337,0,0,0
26.8,6.37195798021,0,0,0
26.85,6.61261273059,0,0,0.0026934093395
26.9,6.69151592744,0,0,0.0821489848547
26.95,6.84932232113,0,0,0.58716323601
27,6.92822551797,0,0.0048481368111,2.79171878039
27.05,7.08603191166,0,0.133323762305,8.01827960368
27.1,7.24383830535,0,0.613289306604,15.6810291746
27.15,60.5429477743,0.00872664625997,1.98531202414,16.7974473458
27.2,94.6567449303,0.213802833369,3.00099668607,4.26770709843
27.25,97.5012051766,0.383972435439,2.56951250988,-12.0206858822
27.3,98.7636563261,0.497418836818,1.4423207013,-22.0482488531
27.35,99.8683010819,0.532325421858,0.0702979837609,-25.2507125578
27.4,100.341720263,0.501782159948,-1.25081929726,-23.3680194295
27.45,100.65733305,0.405789051089,-2.45315722641,-16.6560433555
27.5,100.65733305,0.235619449019,-3.144016722,-5.00974137147
27.55,100.65733305,0.0567232006898,-3.02281330172,7.83916788261
27.6,100.65733305,-0.0959931088597,-2.22044665948,17.0398541863
27.65,100.65733305,-0.191986217719,-0.911449720486,17.5475618468
27.7,100.65733305,-0.161442955809,-0.0775701889775,10.1487663912
27.75,100.65733305,-0.161442955809,0.0169684788388,3.72363841186
27.8,100.65733305,-0.161442955809,0.0363610260832,2.21128906773
27.85,100.65733305,-0.161442955809,0.118779351872,3.50547225536
27.9,100.736236247,-0.157079632679,0.366034329238,5.06226285359
27.95,100.736236247,-0.13962634016,0.821759189481,2.83885344383
28,100.736236247,-0.0523598775598,0.850848010347,-2.91022879133
28.05,100.65733305,-0.0261799387799,0.358762124021,-5.63865245224
28.1,100.65733305,-0.0305432619099,0.0630257785442,-4.12360969877
28.15,100.736236247,-0.0305432619099,-0.0436332312999,-2.15203406226
28.2,100.65733305,-0.0349065850399,-0.0969627362219,-0.906332242741
28.25,100.65733305,-0.0392699081699,-0.135747830711,0.103696259571
28.3,100.65733305,-0.0523598775598,-0.0993868046275,0.938653154815
28.35,100.736236247,-0.0567232006898,0.0436332312999,0.0848423941942
28.4,100.65733305,-0.0392699081699,0.00969627362219,-2.29343805258
28.45,100.736236247,-0.0392699081699,-0.28846414026,-2.63819444804
28.5,100.815139444,-0.0741764932098,-0.467845202271,0.735300749683
28.55,100.736236247,-0.11344640138,-0.169684788388,3.36810837904
28.6,100.736236247,-0.0872664625997,0.0896905310053,2.09143235212
28.65,100.65733305,-0.0872664625997,0.0581776417331,0.127936943626
28.7,100.65733305,-0.0829031394697,0.0145444104333,-0.459226292384
28.75,100.65733305,-0.0872664625997,-0.0218166156499,-0.21547274716
28.8,100.65733305,-0.0872664625997,-0.0048481368111,0.149484218342
28.85,100.736236247,-0.0872664625997,0.00727220521664,0.219512861169
28.9,100.736236247,-0.0872664625997,0.0290888208666,0.0228939793857
28.95,100.736236247,-0.0829031394697,0.0218166156499,-0.399971286915
29,100.736236247,-0.0829031394697,-0.026664752461,-0.515787888514
29.05,100.736236247,-0.0872664625997,-0.0460572997054,-0.284154685317
29.1,100.736236247,-0.0872664625997,-0.0630257785442,0.115816601598
29.15,100.736236247,-0.0959931088597,-0.0339369576777,0.475386748421
29.2,100.736236247,-0.0916297857297,0.0121203420277,0.316475597391
29.25,100.736236247,-0.0916297857297,0.0048481368111,-0.0202005700462
29.3,100.736236247,-0.0916297857297,0,-0.226785066386
29.35,100.736236247,-0.0916297857297,-0.0145444104333,-0.427174721244
29.4,100.65733305,-0.0916297857297,-0.048481368111,-0.429060107782
29.45,100.736236247,-0.0959931088597,-0.0858120215564,0.069489960959
29.5,100.736236247,-0.10471975512,-0.048481368111,0.70513456508
29.55,100.65733305,-0.10035643199,0.0193925472444,1.10483651106
