"Latest: Time (s)","Latest: Pressure (kPa)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)"
2.95,29.7470300456,0,0,0
3,29.3525140614,0,0,0
3.05,29.036901274,0,0,0
3.1,28.7212884866,0,0,0
3.15,28.4845788961,0,0,0
3.2,28.1689661087,0,0,0
3.25,27.9322565182,0,0,0
3.3,27.5377405339,0,0,0
3.35,27.2221277466,0,0,0
3.4,26.985418156,0,0,0
3.45,26.7487085655,0,0,0
3.5,26.4291506183,0,0,0
3.55,26.1924410277,0,0,0
3.6,25.8768282403,0,0,0
3.65,25.7190218467,0,0,0
3.7,25.4823122561,0,0,0
3.75,25.2456026656,0,0,0
3.8,25.008893075,0,0,0
3.85,24.8510866814,0,0,0
3.9,24.6143770908,0,0,0
3.95,24.4565706971,0,0,0
4,24.2198611066,0,0,0
4.05,23.9042483192,0,0,0
4.1,23.6675387287,0,0,0
4.15,23.4308291381,0,0,0
4.2,23.1941195476,0,0,0
4.25,22.9574099571,0,0,0
4.3,22.8785067602,0,0,0
4.35,22.6417971697,0,0,0
4.4,22.483990776,0,0,0
4.45,22.2472811855,0,0,0
4.5,22.0105715949,0,0,0
4.55,21.7738620044,0,0,0
4.6,21.6121104509,0,0,0
4.65,21.3754008603,0,0,0
4.7,21.2175944666,0,0,0
4.75,20.9808848761,0,0,0
4.8,20.8230784824,0,0,0
4.85,20.6652720887,0,0,0
4.9,20.4285624982,0,0,0
4.95,20.2707561045,0,0,0
5,20.1129497108,0,0,0
5.05,19.8762401203,0,0,0
5.1,19.7184337266,0,0,0
5.15,19.5606273329,0,0,0
5.2,19.3239177424,0,0,0
5.25,19.1661113487,0,0,0
5.3,18.9294017581,0,0,0
5.35,18.7715953644,0,0,0
5.4,18.6137889707,0,0,0
5.45,18.4559825771,0,0,0
5.5,18.2981761834,0,0,0
5.55,18.1403697897,0,0,0
5.6,17.982563396,0,0,0
5.65,17.7458538054,0,0,0
5.7,17.6669506086,0,0,0
5.75,17.4302410181,0,0,0
5.8,17.2724346244,0,0,0
5.85,17.0357250338,0,0,0
5.9,16.7990154433,0,0,0
5.95,16.7201122465,0,0,0
6,16.5583606929,0,0,0
6.05,16.4005542992,0,0,0
6.1,16.2427479055,0,0,0
6.15,16.0849415119,0,0,0
6.2,15.9271351182,0,0,0
6.25,15.8482319213,0,0,0
6.3,15.7693287245,0,0,0
6.35,15.5326191339,0,0,0
6.4,15.4537159371,0,0,0
6.45,15.2959095434,0,0,0
6.5,15.1381031497,0,0,0
6.55,14.980296756,0,0,0
6.6,14.9013935592,0,0,0
6.65,14.7435871655,0,0,0
6.7,14.5857807718,0,0,0
6.75,14.4279743781,0,0,0
6.8,14.2701679844,0,0,0
6.85,14.1912647876,0,0,0
6.9,14.0334583939,0,0,0
6.95,13.954555197,0,0,0
7,13.7967488033,0,0,0
7.05,13.7178456065,0,0,0
7.1,13.6389424097,0,0,0
7.15,13.5600392128,0,0,0
7.2,13.4022328191,0,0,0
7.25,13.2444264254,0,0,0
7.3,13.1655232286,0,0,0
7.35,13.0077168349,0,0,0
7.4,12.928813638,0,0,0
7.45,12.8499104412,0,0,0
7.5,12.6921040475,0,0,0
7.55,12.6132008507,0,0,0
7.6,12.5342976538,0,0,0
7.65,12.3764912601,0,0,0
7.7,12.2975880633,0,0,0
7.75,12.2186848664,0,0,0
7.8,12.0608784728,0,0,0
7.85,12.0608784728,0,0,0
7.9,11.9030720791,0,0,0
7.95,11.8241688822,0,0,0
8,11.7452656854,0,0,0
8.05,11.5874592917,0,0,0
8.1,11.504610935,0,0,0
8.15,11.3468045413,0,0,0
8.2,11.2679013445,0,0,0
8.25,11.1889981476,0,0,0
8.3,11.1889981476,0,0,0
8.35,11.0311917539,0,0,0
8.4,10.9522885571,0,0,0
8.45,10.7944821634,0,0,0
8.5,10.7155789665,0,0,0
8.55,10.6366757697,0,0,0
8.6,10.5577725729,0,0,0
8.65,10.478869376,0,0,0
8.7,10.478869376,0,0,0
8.75,10.3210629823,0,0,0
8.8,10.1632565886,0,0,0
8.85,10.2421597855,0,0,0
8.9,10.0843533918,0,0,0
8.95,10.0054501949,0,0,0
9,9.92654699809,0,0,0
9.05,9.84764380124,0,0,0
9.1,9.7687406044,0,0,0
9.15,9.7687406044,0,0,0
9.2,9.61093421071,0,0,0
9.25,9.53203101386,0,0,0
9.3,9.45312781702,0,0,0
9.35,9.37422462017,0,0,0
9.4,9.29532142333,0,0,0
9.45,9.21641822648,0,0,0
9.5,9.21641822648,0,0,0
9.55,9.05861183279,0,0,0
9.6,8.97970863595,0,0,0
9.65,8.97970863595,0,0,0
9.7,8.97970863595,0,0,0
9.75,8.82190224226,0,0,0
9.8,8.74299904541,0,0,0
9.85,8.66409584857,0,0,0
9.9,8.58519265172,0,0,0
9.95,8.50628945488,0,0,0
10,8.50628945488,0,0,0
10.05,8.34848306119,0,0,0
10.1,8.34848306119,0,0,0
10.15,8.34848306119,0,0,0
10.2,8.26957986434,0,0,0
10.25,8.19067666749,0,0,0
10.3,8.11177347065,0,0,0
10.35,8.0328702738,0,0,0
10.4,7.95396707696,0,0,0
10.45,7.87506388011,0,0,0
10.5,7.79616068327,0,0,0
10.55,7.79616068327,0,0,0
10.6,7.71725748642,0,0,0
10.65,7.71725748642,0,0,0
10.7,7.55945109273,0,0,0
10.75,7.55945109273,0,0,0
10.8,7.48054789589,0,0,0
10.85,7.48054789589,0,0,0
10.9,7.40164469904,0,0,0
10.95,7.40164469904,0,0,0
11,7.24383830535,0,0,0
11.05,7.24383830535,0,0,0
11.1,7.16493510851,0,0,0
11.15,7.16493510851,0,0,0
11.2,7.08603191166,0,0,0
11.25,7.08603191166,0,0,0
11.3,7.08603191166,0,0,0
11.35,7.00712871482,0,0,0
11.4,6.92822551797,0,0,0
11.45,6.92822551797,0,0,0
11.5,6.84932232113,0,0,0
11.55,6.77041912428,0,0,0
11.6,6.69151592744,0,0,0
11.65,6.69151592744,0,0,0
11.7,6.61261273059,0,0,0
11.75,6.61261273059,0,0,0
11.8,6.53370953375,0,0,0
11.85,6.53370953375,0,0,0
11.9,6.53370953375,0,0,0
11.95,6.45086117706,0,0,0
12,6.45086117706,0,0,0
12.05,6.37195798021,0,0,0
12.1,6.37195798021,0,0,0
12.15,6.29305478337,0,0,0
12.2,6.21415158652,0,0,0
12.25,6.13524838968,0,0,0
12.3,6.21415158652,0,0,0
12.35,6.13524838968,0,0,0
12.4,6.13524838968,0,0,0
12.45,6.13524838968,0,0,0
12.5,6.05634519283,0,0,0
12.55,5.97744199599,0,0,0
12.6,5.89853879914,0,0,0
12.65,5.89853879914,0,0,0
12.7,5.89853879914,0,0,0
12.75,5.89853879914,0,0,0
12.8,5.89853879914,0,0,0
12.85,5.8196356023,0,0,0
12.9,5.8196356023,0,0,0
12.95,5.8196356023,0,0,0
13,5.8196356023,0,0,0
13.05,5.74073240545,0,0,0
13.1,5.66182920861,0,0,0
13.15,5.66182920861,0,0,0
13.2,5.66182920861,0,0,0
13.25,5.58292601176,0,0,0
13.3,5.58292601176,0,0,0
13.35,5.50402281492,0,0,0
13.4,5.58292601176,0,0,0
13.45,5.50402281492,0,0,0
13.5,5.50402281492,0,0,0
13.55,5.50402281492,0,0,0
13.6,5.42511961807,0,0,0
13.65,5.34621642123,0,0,0
13.7,5.34621642123,0,0,0
13.75,5.34621642123,0,0,0
13.8,5.34621642123,0,0,0
13.85,5.26731322438,0,0,0
13.9,5.26731322438,0,0,0
13.95,5.26731322438,0,0,0
14,5.26731322438,0,0,0
14.05,5.26731322438,0,0,0
14.1,5.18841002753,0,0,0
14.15,5.18841002753,0,0,0
14.2,5.18841002753,0,0,0
14.25,5.10950683069,0,0,0
14.3,5.10950683069,0,0,0
14.35,5.10950683069,0,0,0
14.4,5.10950683069,0,0,0
14.45,5.03060363384,0,0,0
14.5,5.03060363384,0,0,0
14.55,5.03060363384,0,0,0
14.6,4.951700437,0,0,0
14.65,4.951700437,0,0,0
14.7,4.87279724015,0,0,0
14.75,4.87279724015,0,0,0
14.8,4.951700437,0,0,0
14.85,4.951700437,0,0,0
14.9,4.87279724015,0,0,0
14.95,4.87279724015,0,0,0
15,4.87279724015,0,0,0
15.05,4.87279724015,0,0,0
15.1,4.87279724015,0,0,0
15.15,4.87279724015,0,0,0
15.2,4.79389404331,0,0,0
15.25,4.79389404331,0,0,0
15.3,4.79389404331,0,0,0
15.35,4.71499084646,0,0,0
15.4,4.71499084646,0,0,0
15.45,4.71499084646,0,0,0
15.5,4.63608764962,0,0,0
15.55,4.63608764962,0,0,0
15.6,4.63608764962,0,0,0
15.65,4.71499084646,0,0,0
15.7,4.71499084646,0,0,0
15.75,4.63608764962,0,0,0
15.8,4.63608764962,0,0,0
15.85,4.63608764962,0,0,0
15.9,4.63608764962,0,0,0
15.95,4.63608764962,0,0,0
16,4.63608764962,0,0,0
16.05,4.55718445277,0,0,0
16.1,4.55718445277,0,0,0
16.15,4.55718445277,0,0,0
16.2,4.55718445277,0,0,0
16.25,4.55718445277,0,0,0
16.3,4.55718445277,0,0,0
16.35,4.47828125593,0,0,0
16.4,4.39937805908,0,0,0
16.45,4.47828125593,0,0,0
16.5,4.39937805908,0,0,0
16.55,4.39937805908,0,0,0
16.6,4.39937805908,0,0,0
16.65,4.39937805908,0,0,0
16.7,4.39937805908,0,0,0
16.75,4.39937805908,0,0,0
16.8,4.39937805908,0,0,0
16.85,4.39937805908,0,0,0
16.9,4.39937805908,0,0,0
16.95,4.39937805908,0,0,0
17,4.32047486224,0,0,0
17.05,4.32047486224,0,0,0
17.1,4.32047486224,0,0,0
17.15,4.32047486224,0,0,0
17.2,4.32047486224,0,0,0
17.25,4.32047486224,0,0,0.0282807980647
17.3,4.32047486224,0,0,0.250487068573
17.35,4.32047486224,0,0,1.36690523979
17.4,4.32047486224,0,0.0509054365165,4.56263542111
17.45,4.32047486224,0,0.298160413882,10.349425387
17.5,4.32047486224,0,1.10779926134,14.6763874909
17.55,91.1810591093,0.0916297857297,2.20590224905,10.1366460492
17.6,96.4715184578,0.261799387799,2.49921452612,-1.96080199915
17.65,98.1324307513,0.383972435439,1.90289369835,-12.6630640096
17.7,99.6315914914,0.462512251778,0.959931088597,-18.0458425746
17.75,100.341720263,0.479965544298,-0.0606017101387,-19.4046675864
17.8,100.65733305,0.453785605519,-1.03265314076,-18.6895674068
17.85,100.736236247,0.379609112309,-2.0095527082,-15.7308572473
17.9,100.815139444,0.244346095279,-2.75858984551,-9.51985531045
17.95,100.736236247,0.0829031394697,-3.04220584896,-1.53928343752
18,100.815139444,-0.0785398163397,-2.87736919739,5.85681860874
18.05,100.815139444,-0.218166156499,-2.36831483222,11.3109725212
18.1,100.815139444,-0.322885911619,-1.65806278939,14.6292528275
18.15,100.815139444,-0.388335758569,-0.833879531508,16.176616493
18.2,100.894042641,-0.405789051089,0.00242406840555,16.5105992511
18.25,100.972945838,-0.388335758569,0.841151736725,15.9045821497
18.3,100.894042641,-0.322885911619,1.66775906302,13.4360724901
18.35,100.815139444,-0.213802833369,2.29801684846,8.48154601008
18.4,100.894042641,-0.0785398163397,2.58648098872,1.93790801977
18.45,100.894042641,0.0610865238198,2.48709418409,-4.5720623538
18.5,100.815139444,0.183259571459,2.06288221312,-9.611431228
18.55,100.815139444,0.274889357189,1.4423207013,-12.6805711704
18.6,100.815139444,0.331612557879,0.717524248042,-13.9343532179
18.65,100.815139444,0.344702527269,0.00727220521664,-14.0542099335
18.7,100.894042641,0.331612557879,-0.690859495581,-13.6367314859
18.75,100.894042641,0.279252680319,-1.41808001725,-11.6557289167
18.8,100.894042641,0.183259571459,-1.97803981893,-7.15908202438
18.85,100.972945838,0.0654498469498,-2.18893377021,-1.3844124005
18.9,100.894042641,-0.0479965544298,-2.08954696558,3.98355241312
18.95,100.815139444,-0.15271630955,-1.74532925199,8.25125951155
19,100.894042641,-0.231256125889,-1.19748979234,10.8854138456
19.05,100.894042641,-0.274889357189,-0.581776417331,11.8159867724
19.1,100.815139444,-0.287979326579,0.0242406840555,11.6920899428
19.15,100.894042641,-0.270526034059,0.591472690954,11.1062734114
19.2,100.815139444,-0.231256125889,1.17324910829,9.48080087503
19.25,100.894042641,-0.14835298642,1.62897396853,5.95378134496
19.3,100.815139444,-0.0567232006898,1.82047537257,1.23492818216
19.35,100.894042641,0.0436332312999,1.75744959402,-3.60647510559
19.4,100.894042641,0.1308996939,1.41808001725,-7.43515648168
19.45,100.894042641,0.191986217719,0.923570062514,-9.29495563061
19.5,100.894042641,0.222529479629,0.41936383416,-9.59931088597
19.55,100.894042641,0.231256125889,-0.0460572997054,-9.42962609758
19.6,100.894042641,0.218166156499,-0.511478433571,-9.1481648216
19.65,100.894042641,0.183259571459,-1.0059883883,-7.75432548841
19.7,100.894042641,0.11344640138,-1.38899119638,-4.3094549432
19.75,100.815139444,0.0305432619099,-1.47868172738,0.0579083007992
19.8,100.815139444,-0.0436332312999,-1.34293389667,3.72633182119
19.85,100.815139444,-0.10908307825,-1.05446975641,6.20696182287
19.9,100.815139444,-0.15271630955,-0.676315085148,7.48902466847
19.95,100.894042641,-0.178896248329,-0.254527182583,7.62908195413
20,100.972945838,-0.174532925199,0.111507146655,7.14292156835
20.05,100.972945838,-0.165806278939,0.438756381404,6.75507062346
20.1,100.894042641,-0.13526301703,0.819335121075,5.58182151517
20.15,100.972945838,-0.0785398163397,1.07628637206,2.92154111055
20.2,100.894042641,-0.0174532925199,1.11991960336,0.0783782117794
20.25,100.894042641,0.0392699081699,1.02974425868,-1.65806278939
20.3,100.894042641,0.0872664625997,0.892057173242,-2.24657273007
20.35,100.894042641,0.12217304764,0.780550026586,-2.32279621438
