"Latest: Time (s)","Latest: Pressure (kPa)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)"
9.45,20.5035205352,0,0,0
9.5,20.1879077478,0,0,0
9.55,20.0301013541,0,0,0
9.6,19.7933917636,0,0,0
9.65,19.556682173,0,0,0
9.7,19.3988757794,0,0,0
9.75,19.1621661888,0,0,0
9.8,19.0043597951,0,0,0
9.85,18.7676502046,0,0,0
9.9,18.6098438109,0,0,0
9.95,18.4520374172,0,0,0
10,18.2942310235,0,0,0
10.05,18.057521433,0,0,0
10.1,17.8997150393,0,0,0
10.15,17.7419086456,0,0,0
10.2,17.5051990551,0,0,0
10.25,17.3473926614,0,0,0
10.3,17.1895862677,0,0,0
10.35,17.031779874,0,0,0
10.4,16.7950702835,0,0,0
10.45,16.6412090496,0,0,0
10.5,16.5623058528,0,0,0
10.55,16.4044994591,0,0,0
10.6,16.2466930654,0,0,0
10.65,16.0888866717,0,0,0
10.7,15.8521770812,0,0,0
10.75,15.6943706875,0,0,0
10.8,15.5365642938,0,0,0
10.85,15.3787579001,0,0,0
10.9,15.2209515064,0,0,0
10.95,15.0631451127,0,0,0
11,14.905338719,0,0,0
11.05,14.8264355222,0,0,0
11.1,14.6686291285,0,0,0
11.15,14.5897259316,0,0,0
11.2,14.431919538,0,0,0
11.25,14.2741131443,0,0,0
11.3,14.1163067506,0,0,0
11.35,14.1163067506,0,0,0
11.4,13.87959716,0,0,0
11.45,13.8006939632,0,0,0
11.5,13.7217907663,0,0,0
11.55,13.5639843727,0,0,0
11.6,13.406177979,0,0,0
11.65,13.3272747821,0,0,0
11.7,13.1694683884,0,0,0
11.75,13.0905651916,0,0,0
11.8,12.9327587979,0,0,0
11.85,12.853855601,0,0,0
11.9,12.7749524042,0,0,0
11.95,12.6171460105,0,0,0
12,12.5382428137,0,0,0
12.05,12.4593396168,0,0,0
12.1,12.38043642,0,0,0
12.15,12.3015332231,0,0,0
12.2,12.1437268294,0,0,0
12.25,12.1437268294,0,0,0
12.3,11.9859204357,0,0,0
12.35,11.9070172389,0,0,0
12.4,11.8281140421,0,0,0
12.45,11.6703076484,0,0,0
12.5,11.5125012547,0,0,0
12.55,11.4335980578,0,0,0
12.6,11.354694861,0,0,0
12.65,11.2757916641,0,0,0
12.7,11.1968884673,0,0,0
12.75,11.1179852705,0,0,0
12.8,11.0390820736,0,0,0
12.85,11.0390820736,0,0,0
12.9,10.8812756799,0,0,0
12.95,10.8023724831,0,0,0
13,10.7234692862,0,0,0
13.05,10.5656628925,0,0,0
13.1,10.4867596957,0,0,0
13.15,10.4867596957,0,0,0
13.2,10.328953302,0,0,0
13.25,10.2500501052,0,0,0
13.3,10.2500501052,0,0,0
13.35,10.0922437115,0,0,0
13.4,10.0922437115,0,0,0
13.45,10.0133405146,0,0,0
13.5,10.0133405146,0,0,0
13.55,9.85553412093,0,0,0
13.6,9.85553412093,0,0,0
13.65,9.69772772724,0,0,0
13.7,9.69772772724,0,0,0
13.75,9.61882453039,0,0,0
13.8,9.61882453039,0,0,0
13.85,9.53992133355,0,0,0
13.9,9.4610181367,0,0,0
13.95,9.4610181367,0,0,0
14,9.38211493986,0,0,0
14.05,9.30321174301,0,0,0
14.1,9.22430854617,0,0,0
14.15,9.14540534932,0,0,0
14.2,9.06650215248,0,0,0
14.25,8.98759895563,0,0,0
14.3,8.98759895563,0,0,0
14.35,8.82979256194,0,0,0
14.4,8.82979256194,0,0,0
14.45,8.82979256194,0,0,0
14.5,8.7508893651,0,0,0
14.55,8.7508893651,0,0,0
14.6,8.67198616825,0,0,0
14.65,8.59702813125,0,0,0
14.7,8.59702813125,0,0,0
14.75,8.5181249344,0,0,0
14.8,8.5181249344,0,0,0
14.85,8.43922173756,0,0,0
14.9,8.36031854071,0,0,0
14.95,8.28141534387,0,0,0
15,8.28141534387,0,0,0
15.05,8.28141534387,0,0,0
15.1,8.20251214702,0,0,0
15.15,8.20251214702,0,0,0
15.2,8.12360895018,0,0,0
15.25,8.04470575333,0,0,0
15.3,7.96580255649,0,0,0
15.35,7.88689935964,0,0,0
15.4,7.88689935964,0,0,0
15.45,7.8079961628,0,0,0
15.5,7.8079961628,0,0,0
15.55,7.72909296595,0,0,0
15.6,7.72909296595,0,0,0
15.65,7.65018976911,0,0,0
15.7,7.65018976911,0,0,0
15.75,7.57128657226,0,0,0
15.8,7.57128657226,0,0,0
15.85,7.57128657226,0,0,0
15.9,7.57128657226,0,0,0
15.95,7.49238337541,0,0,0
16,7.41348017857,0,0,0
16.05,7.41348017857,0,0,0
16.1,7.33457698172,0,0,0
16.15,7.41348017857,0,0,0
16.2,7.33457698172,0,0,0
16.25,7.25567378488,0,0,0
16.3,7.25567378488,0,0,0
16.35,7.25567378488,0,0,0
16.4,7.17677058803,0,0,0
16.45,7.17677058803,0,0,0
16.5,7.17677058803,0,0,0
16.55,7.09786739119,0,0,0
16.6,7.09786739119,0,0,0
16.65,7.01896419434,0,0,0
16.7,7.01896419434,0,0,0
16.75,7.01896419434,0,0,0
16.8,6.9400609975,0,0,0
16.85,6.9400609975,0,0,0
16.9,6.9400609975,0,0,0
16.95,6.9400609975,0,0,0
17,6.86115780065,0,0,0
17.05,6.78225460381,0,0,0
17.1,6.78225460381,0,0,0
17.15,6.78225460381,0,0,0
17.2,6.70335140696,0,0,0
17.25,6.78225460381,0,0,0
17.3,6.78225460381,0,0,0
17.35,6.78225460381,0,0,0
17.4,6.70335140696,0,0,0
17.45,6.62444821012,0,0,0
17.5,6.62444821012,0,0,0
17.55,6.62444821012,0,0,0
17.6,6.62444821012,0,0,0
17.65,6.62444821012,0,0,0
17.7,6.54554501327,0,0,0
17.75,6.54554501327,0,0,0
17.8,6.46664181643,0,0,0
17.85,6.38773861958,0,0,0
17.9,6.38773861958,0,0,0
17.95,6.38773861958,0,0,0
18,6.38773861958,0,0,0
18.05,6.38773861958,0,0,0
18.1,6.30883542274,0,0,0
18.15,6.38773861958,0,0,0
18.2,6.30883542274,0,0,0
18.25,6.30883542274,0,0,0
18.3,6.30883542274,0,0,0
18.35,6.30883542274,0,0,0
18.4,6.22993222589,0,0,0
18.45,6.22993222589,0,0,0
18.5,6.22993222589,0,0,0
18.55,6.15102902905,0,0,0
18.6,6.15102902905,0,0,0
18.65,6.15102902905,0,0,0
18.7,6.15102902905,0,0,0
18.75,6.15102902905,0,0,0
18.8,6.15102902905,0,0,0
18.85,6.0721258322,0,0,0
18.9,6.0721258322,0,0,0
18.95,5.99322263536,0,0,0
19,5.99322263536,0,0,0
19.05,5.99322263536,0,0,0
19.1,5.99322263536,0,0,0
19.15,5.99322263536,0,0,0
19.2,5.99322263536,0,0,0
19.25,5.91431943851,0,0,0
19.3,5.91431943851,0,0,0
19.35,5.91431943851,0,0,0
19.4,5.83541624167,0,0,0
19.45,5.83541624167,0,0,0
19.5,5.83541624167,0,0,0
19.55,5.75651304482,0,0,0
19.6,5.75651304482,0,0,0
19.65,5.75651304482,0,0,0
19.7,5.75651304482,0,0,0
19.75,5.75651304482,0,0,0
19.8,5.75651304482,0,0,0
19.85,5.75651304482,0,0,0
19.9,5.75651304482,0,0,0
19.95,5.75651304482,0,0,0
20,5.75651304482,0,0,0
20.05,5.75651304482,0,0,0
20.1,5.67760984797,0,0,0
20.15,5.67760984797,0,0,0
20.2,5.59870665113,0,0,0
20.25,5.59870665113,0,0,0
20.3,5.59870665113,0,0,0
20.35,5.59870665113,0,0,0
20.4,5.51980345428,0,0,0
20.45,5.59870665113,0,0,0
20.5,5.51980345428,0,0,0
20.55,5.51980345428,0,0,0
20.6,5.51980345428,0,0,0
20.65,5.51980345428,0,0,0
20.7,5.51980345428,0,0,0
20.75,5.51980345428,0,0,0
20.8,5.51980345428,0,0,0
20.85,5.51980345428,0,0,0
20.9,5.44090025744,0,0,0
20.95,5.44090025744,0,0,0
21,5.36199706059,0,0,0
21.05,5.36199706059,0,0,0
21.1,5.36199706059,0,0,0
21.15,5.36199706059,0,0,0
21.2,5.36199706059,0,0,0
21.25,5.36199706059,0,0,0
21.3,5.36199706059,0,0,0
21.35,5.28309386375,0,0,0
21.4,5.28309386375,0,0,0
21.45,5.28309386375,0,0,0
21.5,5.28309386375,0,0,0
21.55,5.36199706059,0,0,0
21.6,5.28309386375,0,0,0
21.65,5.36199706059,0,0,0
21.7,5.28309386375,0,0,0
21.75,5.28309386375,0,0,0
21.8,5.28309386375,0,0,0
21.85,5.28309386375,0,0,0
21.9,5.28309386375,0,0,0
21.95,5.28309386375,0,0,0
22,5.28309386375,0,0,0
22.05,5.28309386375,0,0,0
22.1,5.2041906669,0,0,0
22.15,5.2041906669,0,0,0
22.2,5.2041906669,0,0,0
22.25,5.28309386375,0,0,0
22.3,5.2041906669,0,0,0
22.35,5.28309386375,0,0,0
22.4,5.2041906669,0,0,0
22.45,5.2041906669,0,0,0
22.5,5.2041906669,0,0,0
22.55,5.2041906669,0,0,0
22.6,5.12528747006,0,0,0
22.65,5.2041906669,0,0,0
22.7,5.2041906669,0,0,0
22.75,5.2041906669,0,0,0
22.8,5.2041906669,0,0,0
22.85,5.2041906669,0,0,0
22.9,5.2041906669,0,0,0
22.95,5.2041906669,0,0,0
23,5.2041906669,0,0,0
23.05,5.2041906669,0,0,0
23.1,5.2041906669,0,0,0
23.15,5.2041906669,0,0,0
23.2,5.12528747006,0,0,0
23.25,5.2041906669,0,0,0
23.3,5.12528747006,0,0,0
23.35,5.12528747006,0,0,0
23.4,5.2041906669,0,0,0
23.45,5.12528747006,0,0,0
23.5,5.2041906669,0,0,0
23.55,5.2041906669,0,0,0
23.6,5.2041906669,0,0,0
23.65,5.2041906669,0,0,0
23.7,5.2041906669,0,0,0
23.75,5.2041906669,0,0,0
23.8,5.2041906669,0,0,0
23.85,5.2041906669,0,0,0
23.9,5.2041906669,0,0,0
23.95,5.2041906669,0,0,0
24,5.2041906669,0,0,0
24.05,5.2041906669,0,0,0
24.1,5.2041906669,0,0,0
24.15,5.12528747006,0,0,0
24.2,5.12528747006,0,0,0
24.25,5.12528747006,0,0,0
24.3,5.12528747006,0,0,0
24.35,5.12528747006,0,0,0
24.4,5.12528747006,0,0,0
24.45,5.12528747006,0,0,0
24.5,5.12528747006,0,0,0
24.55,5.12528747006,0,0,0
24.6,5.12528747006,0,0,0
24.65,5.12528747006,0,0,0
24.7,5.12528747006,0,0,0
24.75,5.12528747006,0,0,0
24.8,5.12528747006,0,0,0
24.85,5.12528747006,0,0,0
24.9,5.12528747006,0,0,0
24.95,5.12528747006,0,0,0
25,5.12528747006,0,0,0
25.05,5.12528747006,0,0,0
25.1,5.12528747006,0,0,0
25.15,5.12528747006,0,0,0
25.2,5.12528747006,0,0,0
25.25,5.12528747006,0,0,0
25.3,5.12528747006,0,0,0
25.35,5.12528747006,0,0,0
25.4,5.12528747006,0,0,0
25.45,5.12528747006,0,0,0.021547274716
25.5,5.12528747006,0,0,0.181805130416
25.55,5.12528747006,0,0,0.972320771558
25.6,5.12528747006,0,0.0387850944888,3.12435483381
25.65,5.12528747006,0,0.210893951282,6.86550040637
25.7,5.12528747006,0,0.768429684558,9.17779232432
25.75,88.8810309212,0.0698131700798,1.42050408565,5.68982722969
25.8,94.7159223279,0.170169602069,1.5295871639,-1.78303698272
25.85,96.6095990522,0.244346095279,1.16112876626,-8.14217643328
25.9,98.6571370104,0.292342649709,0.579352348927,-11.6907432381
25.95,99.840684963,0.305432619099,-0.0969627362217,-12.8421757307
26,100.393007341,0.283616003449,-0.782974094992,-11.9425770113
26.05,100.866426522,0.222529479629,-1.36232644392,-9.30303585861
26.1,100.708620128,0.13962634016,-1.75502552561,-5.55919687674
26.15,100.708620128,0.0392699081699,-1.94410286125,-1.16893965334
26.2,100.787523325,-0.0654498469498,-1.87622894589,3.31154678291
26.25,100.787523325,-0.157079632679,-1.58776480563,7.21025680181
26.3,101.024232916,-0.231256125889,-1.11991960336,10.202634578
26.35,100.787523325,-0.274889357189,-0.513902501977,11.8779351872
26.4,100.866426522,-0.283616003449,0.126051557088,12.106874981
26.45,100.708620128,-0.261799387799,0.749037137314,10.9931502191
26.5,100.708620128,-0.205076187109,1.27990811813,8.55561476691
26.55,100.945329719,-0.12653637077,1.63867024215,5.21848059531
26.6,100.787523325,-0.0349065850399,1.82532350938,1.28879636897
26.65,101.024232916,0.0654498469498,1.78169027808,-2.90753538201
26.7,100.708620128,0.15271630955,1.51261868506,-6.63252049855
26.75,100.708620128,0.222529479629,1.08355857728,-9.52524212913
26.8,100.787523325,0.266162710929,0.526022844003,-11.4496831022
