"Latest: Time (s)","Latest: Pressure (kPa)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)"
6.3,4.41515869845,0,0,0
6.35,4.41515869845,0,0,0
6.4,4.41515869845,0,0,0
6.45,4.41515869845,0,0,0
6.5,4.41515869845,0,0,0
6.55,4.41515869845,0,0,0
6.6,4.41515869845,0,0,0
6.65,4.41515869845,0,0,0
6.7,4.33625550161,0,0,0
6.75,4.33625550161,0,0,0
6.8,4.33625550161,0,0,0
6.85,4.33625550161,0,0,0
6.9,4.25735230476,0,0,0
6.95,4.33625550161,0,0,0
7,4.33625550161,0,0,0
7.05,4.25735230476,0,0,0
7.1,4.25735230476,0,0,0
7.15,4.25735230476,0,0,0
7.2,4.25735230476,0,0,0
7.25,4.17844910792,0,0,0
7.3,4.25735230476,0,0,0
7.35,4.25735230476,0,0,0
7.4,4.25735230476,0,0,0
7.45,4.17844910792,0,0,0
7.5,4.17844910792,0,0,0
7.55,4.25735230476,0,0,0
7.6,4.17844910792,0,0,0
7.65,4.17844910792,0,0,0
7.7,4.25735230476,0,0,0
7.75,4.25735230476,0,0,0
7.8,4.25735230476,0,0,0
7.85,4.17844910792,0,0,0
7.9,4.25735230476,0,0,0
7.95,4.25735230476,0,0,0
8,4.25735230476,0,0,0.0430945494321
8.05,4.25735230476,0,0,0.362263556163
8.1,4.17844910792,0,0,1.93790801977
8.15,4.17844910792,0,0.0775701889778,6.22312227892
8.2,4.25735230476,0,0.419363834161,13.7134936521
8.25,4.17844910792,0,1.53201123231,18.4350402242
8.3,89.7450209267,0.13962634016,2.83131189768,11.7863592696
8.35,96.1361798712,0.335975881009,3.10038349069,-2.96679038747
8.4,97.7102986482,0.493055513688,2.40709992671,-16.0648400054
8.45,99.2094593883,0.593411945678,1.21445827118,-23.4259277303
8.5,100.15629775,0.619591884458,-0.150292241144,-25.4163572322
8.55,100.787523325,0.575958653158,-1.46656138536,-23.5781053579
8.6,100.866426522,0.466875574908,-2.61799387799,-18.8242378737
8.65,101.103136113,0.301069295969,-3.44460120428,-11.666502554
8.7,100.945329719,0.10471975512,-3.84699655961,-2.67590217882
8.75,101.024232916,-0.10035643199,-3.77669857584,7.97114494024
8.8,100.866426522,-0.292342649709,-3.15856113243,20.1089941287
8.85,100.866426522,-0.458148928649,-1.67260719983,29.3285342978
8.9,101.024232916,-0.479965544298,0.2181661565,29.2019440588
8.95,100.945329719,-0.410152374219,1.6192776949,21.0153263714
9,101.182039309,-0.287979326579,2.36589076381,10.9837232865
9.05,100.945329719,-0.15271630955,2.58648098872,3.18226313464
9.1,101.024232916,-0.0218166156499,2.56224030467,-1.97965586453
9.15,100.866426522,0.10908307825,2.361042627,-6.1800277295
9.2,100.866426522,0.222529479629,1.95379913487,-10.2349554901
9.25,101.103136113,0.314159265359,1.32111728103,-13.7431211548
9.3,100.945329719,0.362155819789,0.513902501977,-15.74028418
9.35,101.103136113,0.366519142919,-0.332097371561,-15.8332068022
9.4,100.945329719,0.327249234749,-1.1368880822,-14.133665509
9.45,100.945329719,0.248709418409,-1.82047537257,-10.6066459789
9.5,100.945329719,0.13526301703,-2.26407989078,-5.57805074212
9.55,100.866426522,0.00872664625997,-2.39013144787,-0.15487103702
9.6,101.024232916,-0.11344640138,-2.25923175397,4.90873852125
9.65,100.866426522,-0.226892802759,-1.8786530143,9.41615905087
9.7,101.103136113,-0.309795942229,-1.28475625494,13.0118605191
9.75,100.866426522,-0.362155819789,-0.526022844005,15.2473902709
9.8,100.866426522,-0.366519142919,0.322401097938,15.4951839301
9.85,100.945329719,-0.327249234749,1.11264739815,13.6246111438
9.9,100.866426522,-0.248709418409,1.7477533204,10.1460729819
9.95,101.103136113,-0.14398966329,2.16711715456,5.61710517754
10,100.945329719,-0.0218166156499,2.33195380614,0.518481297849
10.05,101.103136113,0.10035643199,2.21802259108,-4.54162682828
10.1,100.945329719,0.209439510239,1.85926046705,-8.98884965916
10.15,100.866426522,0.296705972839,1.25324336567,-11.7784137121
10.2,100.945329719,0.340339204139,0.568686447943,-12.1635712476
10.25,100.945329719,0.349065850399,-0.0399971286917,-11.0441903262
10.3,101.182039309,0.309795942229,-0.4799655443,-9.82097847464
